id,Domain,Phylum,Class,Order,Family,Genus,Species
HW066466.1.1494,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium 9, unidentified
GU179551.1.1396,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Enterobacter, uncultured Enterobacter sp.
HW066480.1.1495,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Eisenbergiella, Ambiguous_taxa
GU179616.1.1393,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, uncultured Pseudomonas sp.
GU202014.1.1407,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas, Stenotrophomonas sp. JSG1
JF113185.1.1360,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Lysobacter, Ambiguous_taxa
JF142842.1.1376,Bacteria, Firmicutes, Bacilli, Bacillales, Family XI, Gemella, uncultured bacterium
GU247457.1.1249,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, uncultured bacterium
GU255499.1.1408,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, uncultured Caulobacteraceae bacterium
JF168872.1.1327,Bacteria, FBP, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
GU272299.1.1453,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Altererythrobacter, Ambiguous_taxa
GU272313.1.1510,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas, uncultured bacterium
GU293168.1.1497,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, uncultured Pseudomonas sp.
GU293187.1.1498,Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Aeromonadaceae, Aeromonas, Ambiguous_taxa
JF222314.1.1357,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Haloferula, Ambiguous_taxa
GU303687.1.1490,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcaceae UCG-004, uncultured rumen bacterium
GU305772.1.1500,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Variovorax, uncultured bacterium
GU356247.1.1382,Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, JI49D030, uncultured Aeromonas sp., uncultured Aeromonas sp.
GU356331.1.1390,Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Aeromonadaceae, Aeromonas, uncultured Aeromonas sp.
GU370902.1.1228,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Salmonella, Salmonella enterica
JF274938.1.1492,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, Ambiguous_taxa
GU377107.1.1398,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, Ambiguous_taxa
GU384267.1.1319,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas aeruginosa
LIFX01000001.387538.389059,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Trabulsiella, Ambiguous_taxa
LM994064.1.1410,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Bradyrhizobium, Ambiguous_taxa
GU441681.1.1520,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Rhodobacter, Ambiguous_taxa
GU444072.1.1508,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Ambiguous_taxa, Ambiguous_taxa
GU444095.1.1506,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Pseudoxanthomonas, uncultured bacterium
GU454983.1.1494,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Comamonas, uncultured bacterium
GU455318.1.1451,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Bradyrhizobium, uncultured bacterium
GU471202.1.1252,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter sp. Q2BJ2
GU561370.1.1451,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus sanguinis
GU563764.1.1499,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas, uncultured alpha proteobacterium
GU574353.1.1321,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia, uncultured bacterium
GU731266.1.1363,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Devosia, bacterium enrichment culture clone heteroA15_4W
GU731293.1.1409,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium, bacterium enrichment culture clone heteroB41_4W
GU731299.1.1390,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Delftia, bacterium enrichment culture clone heteroB90_4W
GU815104.1.1471,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Ambiguous_taxa, Ambiguous_taxa
GU815118.1.1469,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Serratia, uncultured bacterium
JN012688.1.1451,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillibacter, uncultured bacterium
JN012994.1.1460,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Bacteroidales S24-7 group, uncultured bacterium, uncultured bacterium
GU940672.1.1378,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia-Paraburkholderia, uncultured bacterium
GU940784.1.1385,Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus, uncultured bacterium
GU940806.1.1407,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia, uncultured bacterium
GU942724.1.1475,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Pantoea, Pantoea stewartii subsp. stewartii
HE576003.1.1486,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Empedobacter, Ambiguous_taxa
HE576012.1.1501,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Serratia, uncultured bacterium
HE576018.1.1447,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, uncultured bacterium
HE576032.1.1262,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, uncultured bacterium
HE576038.1.1402,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Empedobacter, uncultured bacterium
HE576042.1.1498,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, uncultured bacterium
HE583162.1.1377,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Delftia, uncultured bacterium
HE584614.1.1460,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia-Shigella, Streptomyces sp. Q1
HE589827.1.1405,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methylobacteriaceae, Methylobacterium, Ambiguous_taxa
HE589840.1.1456,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Variovorax, uncultured bacterium
HE589886.1.1409,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Bosea, uncultured bacterium
HE604047.1.1467,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, uncultured, uncultured bacterium
HE614680.1.1535,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Cruoricaptor, Ambiguous_taxa
HE681227.1.1529,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Leucobacter, uncultured bacterium
HE681258.1.1546,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, uncultured bacterium
HE995808.1.1280,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium, Rhizobium radiobacter
HF558633.1.1504,Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, Planctomycetaceae, Planctomyces, uncultured bacterium
HF571129.1.1494,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus plantarum
HF572849.1.1263,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas putida
HF572854.1.1292,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas azotoformans
HF677127.1.1327,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Chitinophagaceae, Lacibacter, uncultured Chitinophagaceae bacterium
HF677159.1.1342,Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, Planctomycetaceae, Pirellula, uncultured Planctomycetales bacterium
HF677161.1.1304,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Altererythrobacter, Ambiguous_taxa
HF678381.1.1260,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Paracoccus, Paracoccus alkenifer
HF968437.1.1310,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Brevibacteriaceae, Brevibacterium, Brevibacterium epidermidis
HG764513.1.1456,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Skermanella, uncultured bacterium
JN644595.1.1493,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Leucobacter, Ambiguous_taxa
HG780372.1.1269,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas stutzeri
HG917220.1.1436,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Paracoccus, uncultured Paracoccus sp.
AUFB01000074.4313.5762,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium, Ambiguous_taxa
HG939470.1.1377,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Staphylococcus sp. A3
HK556317.4.1387,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Kluyvera, Ambiguous_taxa
HK556318.2.1395,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Ambiguous_taxa, Ambiguous_taxa
HM069061.1.1436,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium, Ambiguous_taxa
HM146190.1.1477,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Microbacterium, Microbacterium assamensis
HM159979.1.1507,Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Aeromonadaceae, Aeromonas, uncultured Aeromonas sp.
KF061346.1.1350,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Acidovorax, uncultured bacterium
HM186261.1.1318,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Variibacter, uncultured bacterium
HM216578.1.1227,Bacteria, Firmicutes, Bacilli, Bacillales, Family XII, Exiguobacterium, Exiguobacterium sp. m030608c
HM237111.1.1205,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Rhodobacter, uncultured bacterium
HM240882.1.1306,Bacteria, Cyanobacteria, Cyanobacteria, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium
HM241015.1.1307,Bacteria, Cyanobacteria, Cyanobacteria, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium
HM241119.1.1412,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
HM251127.1.1306,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
HM258697.1.1342,Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cytophagaceae, Hymenobacter, uncultured bacterium
HM263029.1.1346,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, uncultured bacterium
HM268990.1.1323,Bacteria, Firmicutes, Clostridia, Halanaerobiales, ODP1230B8.23, Ambiguous_taxa, Ambiguous_taxa
HM270408.1.1326,Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, uncultured bacterium
HM270655.1.1327,Bacteria, Cyanobacteria, ML635J-21, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
HM270847.1.1338,Bacteria, Actinobacteria, Actinobacteria, Propionibacteriales, Nocardioidaceae, Ambiguous_taxa, uncultured bacterium
HM273255.1.1286,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Rubellimicrobium, Ambiguous_taxa
HM274183.1.1350,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, Ambiguous_taxa
HM274274.1.1354,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Chitinophagaceae, uncultured, uncultured bacterium
HM274585.1.1349,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, uncultured bacterium
HM298587.1.1342,Bacteria, Cyanobacteria, Melainabacteria, Gastranaerophilales, uncultured bacterium, uncultured bacterium, uncultured bacterium
HM308562.1.1335,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, Tepidisphaeraceae, Tepidisphaera, uncultured bacterium
HM319615.1.1326,Bacteria, Saccharibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
HM329548.1.1308,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium, Ambiguous_taxa
HM335650.1.1306,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methylobacteriaceae, Methylobacterium, Ambiguous_taxa
JQ426734.1.1441,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
HM340967.1.1350,Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, Ambiguous_taxa
HM359118.1.1399,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Porphyrobacter, Ambiguous_taxa
HM807742.1.1359,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnospiraceae NK4A136 group, uncultured bacterium
HM438281.1.1447,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Enterobacter, uncultured Enterobacteriaceae bacterium
HM438563.1.1440,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, uncultured Novosphingobium sp.
HM438618.1.1435,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
HM438631.1.1391,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, uncultured Sphingomonas sp.
HM445936.1.1502,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, uncultured bacterium
HM448993.1.1452,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Serratia, Ambiguous_taxa
HM459675.1.1465,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Prosthecobacter, uncultured bacterium
HM461143.1.1466,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Enterobacter, Ambiguous_taxa
HM461166.1.1472,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Ambiguous_taxa, Ambiguous_taxa
HM461233.1.1465,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Raoultella, Ambiguous_taxa
GCMQ01014669.419.1886,Bacteria, Cyanobacteria, Chloroplast, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
HM556522.1.1324,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Asaia, uncultured bacterium
HM556903.1.1380,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Asaia, uncultured bacterium
HM556976.1.1322,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Asaia, uncultured bacterium
HM557103.1.1318,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Asaia, uncultured bacterium
HM557179.1.1382,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Pantoea, uncultured bacterium
HM557278.1.1374,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia-Shigella, uncultured bacterium
HM565054.1.1445,Bacteria, Chloroflexi, Chloroflexia, Kallotenuales, AKIW781, Ambiguous_taxa, Ambiguous_taxa
HM565058.1.1474,Bacteria, BRC1, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
HM582880.1.1446,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Pantoea, Ambiguous_taxa
HM630202.1.1419,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, uncultured, uncultured bacterium
HM640398.1.1410,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Brevibacteriaceae, Brevibacterium, Ambiguous_taxa
GQ869557.1.1473,Bacteria, Actinobacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium 1, Ambiguous_taxa
HM778799.1.1467,Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Aeromonadaceae, Aeromonas, Ambiguous_taxa
HM810637.1.1370,Bacteria, Firmicutes, Bacilli, Lactobacillales, Aerococcaceae, Aerococcus, uncultured bacterium
HM813227.1.1345,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcaceae UCG-014, uncultured bacterium
HM819899.1.1346,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcaceae UCG-014, uncultured bacterium
HM822431.1.1353,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnoclostridium, uncultured bacterium
HM824897.1.1347,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcaceae UCG-014, uncultured bacterium
HM839113.1.1344,Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cytophagaceae, Hymenobacter, uncultured bacterium
HM839417.1.1349,Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, Planctomycetaceae, Pir4 lineage, uncultured bacterium
HM845824.1.1332,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, Tepidisphaeraceae, uncultured bacterium, uncultured bacterium
HM921093.1.1281,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
HM996809.1.1404,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Devosia, Ambiguous_taxa
HO777920.18.1354,Bacteria, Cyanobacteria, Chloroplast, Phaseolus acutifolius (tepary bean), Phaseolus acutifolius (tepary bean), Phaseolus acutifolius (tepary bean), Phaseolus acutifolius (tepary bean)
HQ003435.1.1489,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Ambiguous_taxa
HQ011601.1.1208,Bacteria, Proteobacteria, Betaproteobacteria, Methylophilales, Methylophilaceae, Methylophilus, uncultured bacterium
HK556223.1.1473,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Gluconacetobacter, Ambiguous_taxa
HQ115566.1.1377,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Ambiguous_taxa, uncultured bacterium
HQ118614.1.1521,Bacteria, Acidobacteria, Subgroup 6, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
HQ119667.1.1383,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Phenylobacterium, Ambiguous_taxa
HQ120641.1.1456,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, uncultured bacterium
